id,reference_id,name,price,image,extra_images,description,category_id
259,7914,紫水晶魔盒手串BAC588x,130.00,https://aurayou2.lot-lot.com/image/32/2025/05/5c99b945d3203930d1838bc9ea49b15b.jpg,https://aurayou2.lot-lot.com/image/32/2025/05/5c99b945d3203930d1838bc9ea49b15b.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/8635d23292e16664ed1e8e766a812a33.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/889e292d539e8ce64b2702be2c56e9e6.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/85db4b32d1e3770dabf01ed93a01fcf4.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/439ae0eff9d7fb337c06a4dce0f2dfbf.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/2521307fd220a6ee56e02c2abb22c0fe.jpg,▫️▪️紫水晶魔盒手串 - 材质&尺寸：紫水晶11mm，紫晶魔盒约20*16mm,831|832|833|834|846|847|849|850|852|859|862|901|1054|1212
260,7789,紫水晶茶水晶手串BAC1079,199.00,https://aurayou2.lot-lot.com/image/32/2025/04/a76132ec14ba7a302c0ec1375b5bd1ea.jpg,https://aurayou2.lot-lot.com/image/32/2025/04/a76132ec14ba7a302c0ec1375b5bd1ea.jpg|https://aurayou2.lot-lot.com/image/32/2025/04/bdb7c74a358d6a192c76cbd7e0cae04a.jpg|https://aurayou2.lot-lot.com/image/32/2025/04/3c4e4ebe1ebb6ecbf944a28ac9c1190d.jpg|https://aurayou2.lot-lot.com/image/32/2025/04/c3e21107f7e0a8f8c97fb35ef2e9b410.jpg|https://aurayou2.lot-lot.com/image/32/2025/04/dea730e8fca3a45b2a157e941465e792.jpg|https://aurayou2.lot-lot.com/image/32/2025/04/2a9ee0c9c7acecc9b7a42f3ebcc06d57.jpg,▫️▪️紫水晶茶水晶手串 - 材质&尺寸：紫晶8mm+，紫晶12mm，茶水晶9mm+，粉晶6mm，紫水晶随形，朱砂玫瑰花,831|832|833|834|846|847|848|849|850|852|859|863|865|901|925|1054|1208
261,6939,红胶花黄塔晶紫云母黄水晶狐狸手串BAC999,183.00,https://aurayou2.lot-lot.com/image/32/2025/03/77e0a2c4e81a2b41f1da1f138ce877e7.jpg,https://aurayou2.lot-lot.com/image/32/2025/03/77e0a2c4e81a2b41f1da1f138ce877e7.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/25abf1b13ae1d7188f2cfe014e2bef06.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/473ef3563c653d32f44be354d6c9f0de.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/51966bce3b1c05f5ba42fedbed8bed89.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/17884cf3ef633699d6eb6adcf17ee574.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/dcf8993175733ce558f43982bdcad2cf.jpg,▫️▪️红胶花黄塔晶紫云母黄水晶狐狸手串 - 材质：红胶花，黄塔晶，紫晶，黄虎眼，紫云母，彩幽灵，太阳石，黄水晶狐仙 尺寸：12mm,831|832|833|834|845|846|847|849|850|851|852|854|855|862|866|901|1054|1063|1526
262,6478,紫水晶白水晶貔貅手串BAC875,139.00,https://aurayou2.lot-lot.com/image/32/2025/01/20e42099334ffc3b6d9ffb15a4a59b1f.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/20e42099334ffc3b6d9ffb15a4a59b1f.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/fc8843d5537ff1215669c6d3c3479d9b.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/6fde9c9e9e65fdb5057dc386696794e6.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/5ddf27665370c70a6d307c3eb79d9dbf.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/9f1eceefe63e59a0f5904cdbb044debf.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/3185d31a4aa202b9f4d2c912df0f77cd.jpg,▫️▪️紫水晶白水晶貔貅手串 - 材质：紫水晶、白水晶 尺寸：8-9mm,831|832|833|834|845|846|847|849|850|851|852|860|863|866|901|915
263,6477,紫水晶白水晶金发晶手串BAC876,176.00,https://aurayou2.lot-lot.com/image/32/2025/01/15e1d1b4525e1dec4df09b1e9370399e.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/15e1d1b4525e1dec4df09b1e9370399e.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/f70d3dffd1b95d199942b2950d65383c.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/f57c465463d937d696fcff08d8adc2e8.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/551926a65f64a877c8f637ffd9c95c41.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/7a8cd1bc7e9a425dde3ac5f30460bc8b.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/94084fa083c498731f1e2db11095ded1.jpg,▫️▪️紫水晶白水晶金发晶手串 - 材质：紫水晶、白水晶、金发晶 尺寸：9mm,831|832|833|834|845|846|847|849|850|851|852|854|855|860|863|901
264,6476,紫水晶手串BAC873,200.00,https://aurayou2.lot-lot.com/image/32/2025/01/5da9115d7ac18d1a54bb2f4dd5d92c28.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/5da9115d7ac18d1a54bb2f4dd5d92c28.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/ace7689017ed35c03177ef3f4e727733.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/07199a87b7450e73f929fd50b47c6719.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/32419f7764a301a374c4af9b4cedd4e2.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/67661332e2ea2820ec28dcbe780b48ec.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/d9402dda1f19d54d5968b0c0356c98da.jpg,▫️▪️紫水晶手串 - 材质：紫水晶 尺寸：9mm,831|832|833|834|846|847|849|850|852|855|860|863|901
265,6475,紫水晶紫云母白水晶方块手串BAC877,176.00,https://aurayou2.lot-lot.com/image/32/2025/01/d5d68514d7701112692ce15c809d0637.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/d5d68514d7701112692ce15c809d0637.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/06b958e065ca4552b48286d9e63a1c4e.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/0fc0043a07167f527a6bdec5152d77ac.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/cb23c6950ca725f809523f1f4e54e281.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/53607886ae2a8cb333a30716e708824b.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/b746ba6d9db99ec63ba44f3c0ad76ed7.jpg,▫️▪️紫水晶紫云母白水晶方块手串 - 材质：紫水晶、紫云母、白水晶 尺寸：8mm,831|832|833|834|845|846|847|849|850|851|852|855|860|863|901
266,6474,紫水晶白水晶双尖手串BAC872,98.00,https://aurayou2.lot-lot.com/image/32/2025/01/85f8871cadf2e24a86db68b805593cad.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/85f8871cadf2e24a86db68b805593cad.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/38148b8f9845eefcdc961374c41e4fd6.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/bf56a33ff69710f711864bc21b3761c0.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/ffecfcddbe0533f18e7449af7759bf1f.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/7f60daca78cb371422e28acd129de2c0.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/49de7c9fa9676b739fa1cfd3b2da0e46.jpg,▫️▪️紫水晶白水晶双尖手串 - 材质：紫水晶、白水晶、珍珠 尺寸：8mm,831|832|833|834|846|847|848|849|850|851|852|853|858|860|863|867|901
267,6473,紫水晶白水晶海蓝宝魔盒多圈BAC878,276.00,https://aurayou2.lot-lot.com/image/32/2025/01/137a11890020321bd2064fa0698346f9.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/137a11890020321bd2064fa0698346f9.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/0b6f5158d9ea392c9470bed3d013d3ba.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/eec9184fae33aedf3c1cd5c3249eab24.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/fc84fc9eb5bb5da8a94b8a47f6b1a83c.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/5ee47797292101828b0167f53d8b695a.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/e3135254a3fc9d6bf960640d6441bcd3.jpg,▫️▪️紫水晶白水晶海蓝宝魔盒多圈 - 材质：紫水晶、白水晶、海蓝宝魔盒 尺寸：6-7mm,831|832|833|834|846|847|849|850|851|852|855|858|863|865|867|901
268,6472,紫水晶贝珠手串BAC871,100.00,https://aurayou2.lot-lot.com/image/32/2025/01/1f86daf2d8c22fad7a5878da935deb3e.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/1f86daf2d8c22fad7a5878da935deb3e.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/8ffa6571b235d63aebc061522ade25b9.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/dc3c8e4df8d7ddfd70e8d7f9b8f76331.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/28bc397f584082e86ccab7cde4083ea5.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/99abe9cdc20fca2837878ba23360ff7a.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/f6964958e1954f73de5c09b1fd920a0b.jpg,▫️▪️紫水晶贝珠手串 - 材质：紫水晶、贝珠 尺寸：8mm,831|832|833|834|846|847|848|849|850|852|853|857|860|862|901
269,6468,紫水晶手牌BAC868,128.00,https://aurayou2.lot-lot.com/image/32/2025/01/1798d02a9b953fd786b970692f6695b0.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/1798d02a9b953fd786b970692f6695b0.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/2b79bedc85588106ea3a801c8663e9f1.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/9b0c954247f30a569c4eeca269e4db76.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/3ff394123e0f6356633b5dd96b331b62.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/70fdafb0eae46e6dc47abf7fcb97a128.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/3f358f32a2eb186290ca7508e5ebc9bc.jpg,▫️▪️紫水晶手牌 - 材质：紫水晶 尺寸：12*15mm/6mm,831|832|833|834|846|847|849|850|852|855|857|860|868|901
270,6466,紫水晶白幽灵白水晶方块手串BAC867,158.00,https://aurayou2.lot-lot.com/image/32/2025/01/828218fcaabd7bedb063296e929fac2e.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/828218fcaabd7bedb063296e929fac2e.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/1960ed3e6bada3ea04e9e035da595fbf.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/f6ecb230c89f91857ba64fc1fad3c818.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/e60c197da2a02d8dbaaefcfd669243a4.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/c6c2e90b22ecd51e9dd452cbe4cff20f.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/f854df2e27cead76e1d599c79028effc.jpg,▫️▪️紫水晶白幽灵白水晶方块手串 - 材质：紫水晶、白幽灵、白水晶 尺寸：9mm,831|832|833|834|845|846|847|849|850|851|852|853|860|863|901
271,6464,紫水晶手串BAC866,110.00,https://aurayou2.lot-lot.com/image/32/2025/01/53dea3f5735eda201ed0ddab409bd2f6.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/53dea3f5735eda201ed0ddab409bd2f6.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/1419a99f3a9cc16838453fceec2ea5bd.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/a7f61eab8ca12cb76ad714bd6ef86219.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/28c3f15008f591c548f916b0a4f4b33e.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/246d81a79401333372753862f6ed4cc9.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/eedcdf7580f8a537a140dc187fe29c50.jpg,▫️▪️紫水晶手串 - 材质：紫水晶 尺寸：9mm,831|832|833|834|846|847|849|850|852|855|860|863|901
272,6462,紫水晶手串BAC865,145.00,https://aurayou2.lot-lot.com/image/32/2025/01/07d70b1d110af24d6de25396b829b50d.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/07d70b1d110af24d6de25396b829b50d.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/37602c11eebe8cf6959a41b00a2914f6.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/c74b049dea7b7e08ac47df4a8aa0a7c7.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/2c7607d7d4927358f8d91a1c5b97dbe0.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/169ed68a02baa69915c554ae51f5ed05.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/eb0eb3e33fe5f5cbd7ce732aed7b279d.jpg,▫️▪️紫水晶手串 - 材质：薰衣草紫、梦幻紫、紫晶魔盒 尺寸：9mm,831|832|833|834|846|847|849|850|852|860|863|867|901
273,6459,紫水晶白月光手串BAC864,85.00,https://aurayou2.lot-lot.com/image/32/2025/01/57b0ee1b06bdeadd7b6f6f759dab5cb4.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/57b0ee1b06bdeadd7b6f6f759dab5cb4.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/f6fbcb9af961f69866c840290c909a73.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/26e5a7a1fd6cb89a0f68096f28668e15.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/2a0f5d29364f0f4d6500915cebad6b56.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/a633acd17ebfa6f04ab6f53f82a97cd3.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/335fa62040b50ec3d7865f00861bc68e.jpg,▫️▪️紫水晶白月光手串 - 材质：薰衣草紫水晶、白月光 尺寸：8mm,831|832|833|834|846|847|848|849|850|852|853|856|860|863|901
274,6457,紫水晶白水晶手串BAC862,155.00,https://aurayou2.lot-lot.com/image/32/2025/01/7d6acf08be99d6670deaa9d101f8a436.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/7d6acf08be99d6670deaa9d101f8a436.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/85aa6bc31fe0afaaf74bef9a43c55d80.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/d7130835cc628f8cf482eb462b814b5e.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/3f96860070ced808342838811daaf198.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/2f56127307023c8f6c1034b2add50971.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/78a3f6a785fee87f38cca8e5eb814162.jpg,▫️▪️紫水晶白水晶手串 - 材质：紫水晶、白水晶 尺寸：9mm,831|832|833|834|845|846|847|849|850|851|852|855|860|863|901
275,6456,紫水晶手串BAC861,212.00,https://aurayou2.lot-lot.com/image/32/2025/01/7a951f62bb3af2d5ae344c7ef4efba97.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/7a951f62bb3af2d5ae344c7ef4efba97.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/9ac81b118b06572e1b4dbefe7d769c4f.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/c5278e0530f22b3d75412406afcb48db.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/0fd2218dca11652797b25ccdc8a3bed1.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/b707da75b0db1935a01b66b34cbbeda9.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/df75dc3396ef8e4859709b5d3e892709.jpg,▫️▪️紫水晶手串 - 材质：紫水晶 尺寸：12mm,831|832|833|834|846|847|849|850|852|855|860|862|901
276,6455,紫水晶粉水晶手串BAC860,249.00,https://aurayou2.lot-lot.com/image/32/2025/01/330dba686aa214e97d9410e0afedd1f6.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/330dba686aa214e97d9410e0afedd1f6.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/917150683c42c9c692c3336f89fd9772.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/ea2ea54724cc8d47243eba0e44a64e1d.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/ed0b52e4e6de9a1707f0efa014a7095d.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/1f771eb5337b93f2fd268bbde4e3cb45.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/dfbb4c95dd983e5357955d46e8420272.jpg,▫️▪️紫水晶粉水晶手串 - 材质：紫水晶、粉水晶 尺寸：13.5mm,831|832|833|834|846|847|848|849|850|852|855|857|858|861|901
277,6451,紫色多宝粉晶九尾狐手串BAC856,208.00,https://aurayou2.lot-lot.com/image/32/2025/01/a9ed136ba8f5995c0587325619e2fab7.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/a9ed136ba8f5995c0587325619e2fab7.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/a1a0b6bd5e14ee98d5dbd8db26763364.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/c11d5641f9caebdf72478fb75514d362.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/0f124f90adf1c12fd4a92f416e28e4d6.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/65d198a05d0637d7e57cb139561d4058.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/d219dd00dcea044ed6feda3341fd3fa9.jpg,▫️▪️紫色多宝粉晶九尾狐手串 - 材质：紫水晶、紫幽灵、紫云母、紫锂云母、红胶花、粉晶狐 尺寸：11-12mm,831|832|833|834|845|846|848|849|850|852|854|859|860|862|866|901|907
278,6449,紫水晶白水晶红玛瑙手串BAC854,115.00,https://aurayou2.lot-lot.com/image/32/2025/01/d29c883199fb68ba35c56565feba2f45.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/d29c883199fb68ba35c56565feba2f45.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/f3834e6024570ce5c0a4bca714e29981.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/4fe49d756d6712c206fe95d51e0389ad.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/70b2284465ef2d2731b9d50a96a817da.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/541a0035a4b0a92c2c3c39c106372ba6.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/2b90224a6e21b8909aace3ac7b04b03b.jpg,▫️▪️紫水晶白水晶红玛瑙手串 - 材质：紫水晶、白水晶、红玛瑙 尺寸：8.5mm,831|832|833|834|846|847|849|850|852|860|863|901|915
279,6448,紫阿塞黄水晶白水晶手串BAC853,265.00,https://aurayou2.lot-lot.com/image/32/2025/01/bdb3db99dae2bcfba2b455bd09dd5a16.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/bdb3db99dae2bcfba2b455bd09dd5a16.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/3bfe8c98809364b810be16f75762e38f.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/0e3c2fe049fde5d1c07ee56a14131917.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/3214fbd22b6e533dad49ef4f4de975f3.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/4d69ff41074a7e227b1f08af621f31dc.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/488d124e9a10e56de4700ff3b66d7793.jpg,▫️▪️紫阿塞黄水晶白水晶手串 - 吸引财运｜提升智慧与记忆力｜缓解压力｜净化磁场 - 材质：紫阿塞、黄水晶、白水晶 尺寸：13.5mm 货号：BAC853,831|832|833|834|845|846|847|849|850|852|854|855|861|901
280,5687,紫水晶黄水晶狐牌手串BAC663,290.00,https://aurayou2.lot-lot.com/image/32/2025/01/59562d4e386dac9e7d3d33da92690928.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/59562d4e386dac9e7d3d33da92690928.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/bf7ca4b5b1d624dd15d1b5a80c354554.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/9a9e8e7ec5bb4e094b013726eb59194d.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/1ae7742c48a569e7adc5c53fa721a33d.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/c2c65d42cfbd780680ff1d544deb6450.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/57114971cf5546b42bda6e5d5f2db02c.jpg,▫️▪️紫水晶黄水晶狐牌手串 - 材质：黄水晶、紫水晶 尺寸：13mm,831|832|833|834|845|846|847|849|850|852|854|857|862|866|901
281,9451,白羊座守护系列手串BAC1283,275.00,https://aurayou2.lot-lot.com/image/32/2025/08/612a11f8c4113d1d492fc020c71a6401.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/612a11f8c4113d1d492fc020c71a6401.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/028a6c67638813279c575dbb7c1d25b7.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/966dffc2c8ea1b30fd79514e1e291f3a.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/1477a54c585fc8c62f5c53cc6ea28ee8.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/f211b348312082231f0743d7fcd534c3.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/6df0b00b29b2036874cbecf854004bad.jpg,"▫️▪️白羊座守护系列手串 - 材质&尺寸：紫锂辉-深色10mm,紫锂辉-浅色10mm,岫玉10mm,星座银隔珠",831|832|833|834|850|851|852|854|855|903|1054|2058|2059
282,8834,拉丝紫锂辉葡萄石手串BAC1281,756.00,https://aurayou2.lot-lot.com/image/32/2025/07/6b7d33700ecd5025de743568419880d0.jpg,https://aurayou2.lot-lot.com/image/32/2025/07/6b7d33700ecd5025de743568419880d0.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/39db71c5878627684b4059e281be51d7.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/02b5810ff031b5b74aa08d54b470712f.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/c22ceec5094d859b23ae956fdce62eb7.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/e7269beafb955139de9513c9d1a80f84.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/1035221e57f975c6c78616b5a32200cd.jpg,▫️▪️拉丝紫锂辉葡萄石手串 - 材质&尺寸：拉丝紫锂辉11-11.5mm、葡萄石10-10.5mm,831|832|833|834|845|852|853|854|855|862|903|1054|1801
283,6463,紫锂辉手串BAC882,225.00,https://aurayou2.lot-lot.com/image/32/2025/01/037d0578830726e9ca61492cf6a7cffc.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/037d0578830726e9ca61492cf6a7cffc.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/679f91d37817c4e59da5ad3f552580d6.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/aa317a7f2a0b1916f6119098064247f2.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/6df3f8432797749c4fbfd9513f744ad4.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/f1456b402d3b9162cf2f99d6d21f02f8.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/eb8685da8980a07ac16d242ebaee463b.jpg,▫️▪️紫锂辉手串 - 材质：紫锂辉 尺寸：12mm,831|832|833|834|852|854|855|857|862|903
284,5713,紫锂辉手串BAC676,255.00,https://aurayou2.lot-lot.com/image/32/2025/01/d507f18b1fbbd253fa709ed21f1fbeb6.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/d507f18b1fbbd253fa709ed21f1fbeb6.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/ef5c5fce7a787fe77de14eb0a935f8b7.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/8f321ea7f839769d42729d548d6bb3b4.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/2ebb2b51a65fe3481e0112d8aeb3e7ba.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/6d4605c6541563915330a77c542d9c11.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/14003e1b6b8d7c55c3f54eaa2e06b69b.jpg,▫️▪️紫锂辉手串 - 材质：紫锂辉 尺寸：13mm,831|832|833|834|852|854|859|862|903
285,7978,紫锂云母手串BAC1095,255.00,https://aurayou2.lot-lot.com/image/32/2025/05/e9bdf1032456b7c7a7963cf5ea2109f4.jpg,https://aurayou2.lot-lot.com/image/32/2025/05/e9bdf1032456b7c7a7963cf5ea2109f4.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/029d06afdc674e09675ac6d240e54e2a.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/95ad63f4d38c36736dcc92c2787a87ff.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/995ac1a1b4c14a39c884f30a8801950a.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/47b5e4785f8ebcc02ede018ea972cd2c.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/5b9944fe5972e9f3edb005e1ea1a307c.jpg,▫️▪️紫锂云母手串 - 材质：紫锂云母 尺寸：12mm,831|832|833|834|849|852|859|862|904|1054|1227
286,8929,超七紫水晶金发晶手串BAC1309,260.00,https://aurayou2.lot-lot.com/image/32/2025/07/3cd9ee8e751890c204f540a465883c0c.jpg,https://aurayou2.lot-lot.com/image/32/2025/07/3cd9ee8e751890c204f540a465883c0c.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/f6a23daed74f55338baf664c7c5a10a7.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/be30474435e21fe7ee41170a6179f9d7.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/53f22aa1bdb16fb788b0ceb3077e65df.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/1c8a95896a9c1983e8d121f9e1ca191b.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/8c898763de128f557b6e75842ed81623.jpg,▫️▪️超七紫水晶金发晶手串 - 事业加持｜招财纳福｜领导力｜决断力｜能量之王｜缓解疲劳｜旺人缘 - &nbsp; 材质&尺寸：超七约8mm，紫晶约8mm，金发晶约7mm，紫晶随形约10*13mm，925银葫芦,831|832|833|834|845|846|847|848|849|850|852|854|855|863|972|1054|1802
287,6467,紫超七手串BAC880,195.00,https://aurayou2.lot-lot.com/image/32/2025/01/f5b3cd4861385eb3a84fd60b09242460.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/f5b3cd4861385eb3a84fd60b09242460.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/c8d1f63149ffe9c726c085382f235768.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/c052fceb1a32bad5862d3e541c77a5b5.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/c5c542e3cc82b548d1bad4537bf34693.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/6958d742413dd0990848d3c4d20240c7.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/c6e064076c6be5f8d9a06a55eac35a96.jpg,▫️▪️紫超七手串 - 材质：紫超七 尺寸：8mm,831|832|833|834|845|848|849|852|854|855|860|863|972
